Name,Equities,pct,id,Ranking,Sector1,Sector2,Indice
Geode Capital Management LLC,7324999,1.52,ADOBE-INC,10,Technology,Application Software,"NASDAQ100"
Capital Research & Management Co.,71504200,12.2,AMGEN-INC,1,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",46659878,7.94,AMGEN-INC,2,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
Capital Research & Management Co. (Global Investors),33110645,5.63,AMGEN-INC,3,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",26206950,4.46,AMGEN-INC,4,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
PRIMECAP Management Co.,18480090,3.14,AMGEN-INC,5,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
Fidelity Management & Research Co.,15899766,2.71,AMGEN-INC,6,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
BlackRock Fund Advisors,14443322,2.46,AMGEN-INC,7,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
NWQ Investment Management Co. LLC,11762842,2,AMGEN-INC,8,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
Putnam LLC,11052604,1.88,AMGEN-INC,9,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
Geode Capital Management LLC,10117201,1.72,AMGEN-INC,10,Healthcare,Pharmaceuticals - NEC,"NASDAQ100"
Fidelity Management & Research Co.,45603887,7.45,NVIDIA-CORPORATION,1,Technology,Semiconductors - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",45593277,7.44,NVIDIA-CORPORATION,2,Technology,Semiconductors - NEC,"NASDAQ100"
SB Investment Advisers (UK) Ltd.,26874510,4.39,NVIDIA-CORPORATION,3,Technology,Semiconductors - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",25005560,4.08,NVIDIA-CORPORATION,4,Technology,Semiconductors - NEC,"NASDAQ100"
Axon Capital LP,23025000,3.76,NVIDIA-CORPORATION,5,Technology,Semiconductors - NEC,"NASDAQ100"
Jen-Hsun Huang,21590737,3.53,NVIDIA-CORPORATION,6,Technology,Semiconductors - NEC,"NASDAQ100"
BlackRock Fund Advisors,14711678,2.4,NVIDIA-CORPORATION,7,Technology,Semiconductors - NEC,"NASDAQ100"
"T. Rowe Price Associates, Inc. (Investment Management)",10923724,1.78,NVIDIA-CORPORATION,8,Technology,Semiconductors - NEC,"NASDAQ100"
Geode Capital Management LLC,9400154,1.53,NVIDIA-CORPORATION,9,Technology,Semiconductors - NEC,"NASDAQ100"
Quattro Global Capital LLC,9000000,1.47,NVIDIA-CORPORATION,10,Technology,Semiconductors - NEC,"NASDAQ100"
Capital Research & Management Co. (Global Investors),37911773,8.62,NETFLIX-INC,1,Technology,Internet Services - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",31984214,7.27,NETFLIX-INC,2,Technology,Internet Services - NEC,"NASDAQ100"
Fidelity Management & Research Co.,21567834,4.9,NETFLIX-INC,3,Technology,Internet Services - NEC,"NASDAQ100"
"T. Rowe Price Associates, Inc. (Investment Management)",20513786,4.66,NETFLIX-INC,4,Technology,Internet Services - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",16347763,3.72,NETFLIX-INC,5,Technology,Internet Services - NEC,"NASDAQ100"
Capital Research & Management Co. (International Investors),13695433,3.11,NETFLIX-INC,6,Technology,Internet Services - NEC,"NASDAQ100"
Capital Research & Management Co. (World Investors),12412957,2.82,NETFLIX-INC,7,Technology,Internet Services - NEC,"NASDAQ100"
East Peak Advisors LLC,10500000,2.39,NETFLIX-INC,8,Technology,Internet Services - NEC,"NASDAQ100"
BlackRock Fund Advisors,10392079,2.36,NETFLIX-INC,9,Technology,Internet Services - NEC,"NASDAQ100"
Icahn Associates Holding LLC,9883482,2.25,NETFLIX-INC,10,Technology,Internet Services - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",37031983,8.39,COSTCO-WHOLESALE-CORPORAT,1,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",18351393,4.16,COSTCO-WHOLESALE-CORPORAT,2,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
Fidelity Management & Research Co.,11112051,2.52,COSTCO-WHOLESALE-CORPORAT,3,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
BlackRock Fund Advisors,10877216,2.46,COSTCO-WHOLESALE-CORPORAT,4,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
Geode Capital Management LLC,6420714,1.45,COSTCO-WHOLESALE-CORPORAT,5,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
Bill & Melinda Gates Foundation Trust (Investment Management),6128000,1.39,COSTCO-WHOLESALE-CORPORAT,6,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
Capital Research & Management Co. (Global Investors),6098317,1.38,COSTCO-WHOLESALE-CORPORAT,7,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
"Northern Trust Investments, Inc.(Investment Management)",6015119,1.36,COSTCO-WHOLESALE-CORPORAT,8,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
Capital Research & Management Co. (World Investors),5745809,1.3,COSTCO-WHOLESALE-CORPORAT,9,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
Jennison Associates LLC,4989750,1.13,COSTCO-WHOLESALE-CORPORAT,10,Consumer Cyclical,Discount Stores - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",90004138,7.67,PAYPAL-HOLDINGS-INC,1,Technology,Internet Security & Transactions Services,"NASDAQ100"
Pierre Omidyar,58517858,4.99,PAYPAL-HOLDINGS-INC,2,Technology,Internet Security & Transactions Services,"NASDAQ100"
Fidelity Management & Research Co.,48399152,4.13,PAYPAL-HOLDINGS-INC,3,Technology,Internet Security & Transactions Services,"NASDAQ100"
"SSgA Funds Management, Inc.",46310295,3.95,PAYPAL-HOLDINGS-INC,4,Technology,Internet Security & Transactions Services,"NASDAQ100"
"T. Rowe Price Associates, Inc. (Investment Management)",41275915,3.52,PAYPAL-HOLDINGS-INC,5,Technology,Internet Security & Transactions Services,"NASDAQ100"
Comprehensive Financial Management LLC (California),32957858,2.81,PAYPAL-HOLDINGS-INC,6,Technology,Internet Security & Transactions Services,"NASDAQ100"
BlackRock Fund Advisors,27933665,2.38,PAYPAL-HOLDINGS-INC,7,Technology,Internet Security & Transactions Services,"NASDAQ100"
Capital Research & Management Co. (World Investors),20613166,1.76,PAYPAL-HOLDINGS-INC,8,Technology,Internet Security & Transactions Services,"NASDAQ100"
Edgewood Management LLC,17320035,1.48,PAYPAL-HOLDINGS-INC,9,Technology,Internet Security & Transactions Services,"NASDAQ100"
Geode Capital Management LLC,16752120,1.43,PAYPAL-HOLDINGS-INC,10,Technology,Internet Security & Transactions Services,"NASDAQ100"
Capital Research & Management Co. (World Investors),38343106,9.59,BROADCOM-INC,1,Technology,Semiconductors - NEC,"NASDAQ100"
Capital Research & Management Co. (International Investors),34403752,8.61,BROADCOM-INC,2,Technology,Semiconductors - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",31329735,7.84,BROADCOM-INC,3,Technology,Semiconductors - NEC,"NASDAQ100"
Capital Research & Management Co. (Global Investors),29499900,7.38,BROADCOM-INC,4,Technology,Semiconductors - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",16237418,4.06,BROADCOM-INC,5,Technology,Semiconductors - NEC,"NASDAQ100"
Kohlberg Kravis Roberts & Co. LP,9560087,2.39,BROADCOM-INC,6,Technology,Semiconductors - NEC,"NASDAQ100"
H&S Ventures LLC (California),9430205,2.36,BROADCOM-INC,7,Technology,Semiconductors - NEC,"NASDAQ100"
BlackRock Fund Advisors,9281394,2.32,BROADCOM-INC,8,Technology,Semiconductors - NEC,"NASDAQ100"
Geode Capital Management LLC,5698910,1.43,BROADCOM-INC,9,Technology,Semiconductors - NEC,"NASDAQ100"
"Northern Trust Investments, Inc.(Investment Management)",4792144,1.2,BROADCOM-INC,10,Technology,Semiconductors - NEC,"NASDAQ100"
Capital Research & Management Co.,111489216,12.1,TEXAS-INSTRUMENTS,1,Technology,Semiconductors - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",86289339,9.4,TEXAS-INSTRUMENTS,2,Technology,Semiconductors - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",40874487,4.45,TEXAS-INSTRUMENTS,3,Technology,Semiconductors - NEC,"NASDAQ100"
PRIMECAP Management Co.,28284818,3.08,TEXAS-INSTRUMENTS,4,Technology,Semiconductors - NEC,"NASDAQ100"
BlackRock Fund Advisors,22707675,2.47,TEXAS-INSTRUMENTS,5,Technology,Semiconductors - NEC,"NASDAQ100"
Wellington Management Co. LLP,21559378,2.35,TEXAS-INSTRUMENTS,6,Technology,Semiconductors - NEC,"NASDAQ100"
Massachusetts Financial Services Co.,21421971,2.33,TEXAS-INSTRUMENTS,7,Technology,Semiconductors - NEC,"NASDAQ100"
"JPMorgan Investment Management, Inc.",19998201,2.18,TEXAS-INSTRUMENTS,8,Technology,Semiconductors - NEC,"NASDAQ100"
"T. Rowe Price Associates, Inc. (Investment Management)",17447925,1.9,TEXAS-INSTRUMENTS,9,Technology,Semiconductors - NEC,"NASDAQ100"
Geode Capital Management LLC,15754611,1.72,TEXAS-INSTRUMENTS,10,Technology,Semiconductors - NEC,"NASDAQ100"
Putnam LLC,126460836,10.8,STARBUCKS-CORPORATION,1,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",84661069,7.25,STARBUCKS-CORPORATION,2,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",51443782,4.4,STARBUCKS-CORPORATION,3,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
Capital Research & Management Co.,48986000,4.19,STARBUCKS-CORPORATION,4,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
Magellan Asset Management Ltd.,31499903,2.7,STARBUCKS-CORPORATION,5,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
BlackRock Fund Advisors,28957254,2.48,STARBUCKS-CORPORATION,6,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
"Northern Trust Investments, Inc.(Investment Management)",19587478,1.68,STARBUCKS-CORPORATION,7,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
Geode Capital Management LLC,17978808,1.54,STARBUCKS-CORPORATION,8,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
Fidelity Management & Research Co.,17324172,1.48,STARBUCKS-CORPORATION,9,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
Blue Ridge Capital LLC (New York),14600000,1.25,STARBUCKS-CORPORATION,10,Consumer Cyclical,Restaurants & Bars - NEC,"NASDAQ100"
Liberty Broadband Corp,108214750,46.2,CHARTER-COMMUNICATIONS-I,1,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
Apollo Capital Management LP,16089824,6.87,CHARTER-COMMUNICATIONS-I,2,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
"The Vanguard Group, Inc.",11255196,4.81,CHARTER-COMMUNICATIONS-I,3,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
Capital Research & Management Co. (International Investors),10680270,4.56,CHARTER-COMMUNICATIONS-I,4,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
TCI Fund Management Ltd.,10444772,4.46,CHARTER-COMMUNICATIONS-I,5,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
"SSgA Funds Management, Inc.",6907706,2.95,CHARTER-COMMUNICATIONS-I,6,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
Capital Research & Management Co. (Global Investors),6475813,2.77,CHARTER-COMMUNICATIONS-I,7,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
Dodge & Cox,5816363,2.48,CHARTER-COMMUNICATIONS-I,8,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
"Berkshire Hathaway, Inc. (Investment Management)",5426609,2.32,CHARTER-COMMUNICATIONS-I,9,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
"Qurate Retail, Inc.",5358401,2.29,CHARTER-COMMUNICATIONS-I,10,Consumer Cyclical,Cable Service Providers,"NASDAQ100"
"The Vanguard Group, Inc.",92538627,8.23,QUALCOMM-INC,1,Technology,Semiconductors - NEC,"NASDAQ100"
Fidelity Management & Research Co.,52659450,4.68,QUALCOMM-INC,2,Technology,Semiconductors - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",47329751,4.21,QUALCOMM-INC,3,Technology,Semiconductors - NEC,"NASDAQ100"
"T. Rowe Price Associates, Inc. (Investment Management)",41503100,3.69,QUALCOMM-INC,4,Technology,Semiconductors - NEC,"NASDAQ100"
BlackRock Fund Advisors,27275474,2.42,QUALCOMM-INC,5,Technology,Semiconductors - NEC,"NASDAQ100"
Capital Research & Management Co.,26487000,2.35,QUALCOMM-INC,6,Technology,Semiconductors - NEC,"NASDAQ100"
PRIMECAP Management Co.,23416828,2.08,QUALCOMM-INC,7,Technology,Semiconductors - NEC,"NASDAQ100"
Putnam LLC,20801620,1.85,QUALCOMM-INC,8,Technology,Semiconductors - NEC,"NASDAQ100"
Geode Capital Management LLC,16747551,1.49,QUALCOMM-INC,9,Technology,Semiconductors - NEC,"NASDAQ100"
"Invesco Advisers, Inc.",16271009,1.45,QUALCOMM-INC,10,Technology,Semiconductors - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",3119307,7.62,BOOKING-HOLDINGS-INC,1,Consumer Cyclical,Travel Agents,"NASDAQ100"
"T. Rowe Price Associates, Inc. (Investment Management)",2318147,5.66,BOOKING-HOLDINGS-INC,2,Consumer Cyclical,Travel Agents,"NASDAQ100"
"SSgA Funds Management, Inc.",1824029,4.46,BOOKING-HOLDINGS-INC,3,Consumer Cyclical,Travel Agents,"NASDAQ100"
Dodge & Cox,1710069,4.18,BOOKING-HOLDINGS-INC,4,Consumer Cyclical,Travel Agents,"NASDAQ100"
BlackRock Fund Advisors,1002729,2.45,BOOKING-HOLDINGS-INC,5,Consumer Cyclical,Travel Agents,"NASDAQ100"
General Atlantic LLC,988319,2.41,BOOKING-HOLDINGS-INC,6,Consumer Cyclical,Travel Agents,"NASDAQ100"
Apex Capital LLC,925000,2.26,BOOKING-HOLDINGS-INC,7,Consumer Cyclical,Travel Agents,"NASDAQ100"
Fidelity Management & Research Co.,908573,2.22,BOOKING-HOLDINGS-INC,8,Consumer Cyclical,Travel Agents,"NASDAQ100"
Stadia Capital LLC,893260,2.18,BOOKING-HOLDINGS-INC,9,Consumer Cyclical,Travel Agents,"NASDAQ100"
Harris Associates LP,827023,2.02,BOOKING-HOLDINGS-INC,10,Consumer Cyclical,Travel Agents,"NASDAQ100"
"The Vanguard Group, Inc.",100848581,8.01,GILEAD-SCIENCES,1,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
Capital Research & Management Co. (Global Investors),95982319,7.62,GILEAD-SCIENCES,2,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
Putnam LLC,83388336,6.62,GILEAD-SCIENCES,3,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
Capital Research & Management Co.,64780000,5.15,GILEAD-SCIENCES,4,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
"SSgA Funds Management, Inc.",56805210,4.51,GILEAD-SCIENCES,5,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
Capital Research & Management Co. (International Investors),56369657,4.48,GILEAD-SCIENCES,6,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
Capital Research & Management Co. (World Investors),46331318,3.68,GILEAD-SCIENCES,7,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
BlackRock Fund Advisors,31569860,2.51,GILEAD-SCIENCES,8,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
Geode Capital Management LLC,19882508,1.58,GILEAD-SCIENCES,9,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
"Northern Trust Investments, Inc.(Investment Management)",15554923,1.24,GILEAD-SCIENCES,10,Healthcare,Bio Therapeutic Drugs,"NASDAQ100"
"The Vanguard Group, Inc.",107435348,7.53,MONDELEZ-INTERNATIONAL-I,1,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",68246977,4.78,MONDELEZ-INTERNATIONAL-I,2,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
Capital Research & Management Co.,47558736,3.33,MONDELEZ-INTERNATIONAL-I,3,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
BlackRock Fund Advisors,34163499,2.39,MONDELEZ-INTERNATIONAL-I,4,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
Lindsell Train Ltd.,29815636,2.09,MONDELEZ-INTERNATIONAL-I,5,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
Capital Research & Management Co. (International Investors),26208513,1.84,MONDELEZ-INTERNATIONAL-I,6,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
Viking Global Investors LP,23969688,1.68,MONDELEZ-INTERNATIONAL-I,7,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
Capital Research & Management Co. (World Investors),22190345,1.55,MONDELEZ-INTERNATIONAL-I,8,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
"Northern Trust Investments, Inc.(Investment Management)",21368250,1.5,MONDELEZ-INTERNATIONAL-I,9,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
Geode Capital Management LLC,21081166,1.48,MONDELEZ-INTERNATIONAL-I,10,Consumer Non-Cyclical,Food Processing - NEC,"NASDAQ100"
Kohlberg Kravis Roberts & Co. LP,220851334,32.7,FISERV-INC,1,Industrials,Transaction & Payment Services,"NASDAQ100"
"T. Rowe Price Associates, Inc. (Investment Management)",62528343,9.25,FISERV-INC,2,Industrials,Transaction & Payment Services,"NASDAQ100"
"The Vanguard Group, Inc.",44319403,6.55,FISERV-INC,3,Industrials,Transaction & Payment Services,"NASDAQ100"
Massachusetts Financial Services Co.,27482052,4.06,FISERV-INC,4,Industrials,Transaction & Payment Services,"NASDAQ100"
"SSgA Funds Management, Inc.",23672566,3.5,FISERV-INC,5,Industrials,Transaction & Payment Services,"NASDAQ100"
"Berkshire Hathaway, Inc. (Investment Management)",15643200,2.31,FISERV-INC,6,Industrials,Transaction & Payment Services,"NASDAQ100"
Putnam LLC,14721756,2.18,FISERV-INC,7,Industrials,Transaction & Payment Services,"NASDAQ100"
BlackRock Fund Advisors,14012631,2.07,FISERV-INC,8,Industrials,Transaction & Payment Services,"NASDAQ100"
Fidelity Management & Research Co.,12140886,1.8,FISERV-INC,9,Industrials,Transaction & Payment Services,"NASDAQ100"
Newfleet Asset Management LLC,11501996,1.7,FISERV-INC,10,Industrials,Transaction & Payment Services,"NASDAQ100"
Elon Musk,34098597,18.5,TESLA-INC,1,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
Baillie Gifford & Co.,12076416,6.55,TESLA-INC,2,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
Capital Research & Management Co. (World Investors),10714131,5.81,TESLA-INC,3,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
"The Vanguard Group, Inc.",8313012,4.51,TESLA-INC,4,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
Jennison Associates LLC,4320630,2.34,TESLA-INC,5,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
Fidelity Management & Research Co.,4262440,2.31,TESLA-INC,6,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
BlackRock Fund Advisors,3625840,1.97,TESLA-INC,7,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
"SSgA Funds Management, Inc.",3095851,1.68,TESLA-INC,8,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
Larry Ellison,3001250,1.63,TESLA-INC,9,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
Goldman Sachs & Co. LLC (Private Banking),2509074,1.36,TESLA-INC,10,Consumer Cyclical,Electrical (Alternative) Vehicles,"NASDAQ100"
"The Vanguard Group, Inc.",37066850,8.59,AUTOMATIC-DATA-PROCESSING,1,Technology,IT Services & Consulting - NEC,"NASDAQ100"
Capital Research & Management Co.,27265943,6.32,AUTOMATIC-DATA-PROCESSING,2,Technology,IT Services & Consulting - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",19178132,4.44,AUTOMATIC-DATA-PROCESSING,3,Technology,IT Services & Consulting - NEC,"NASDAQ100"
BlackRock Fund Advisors,11101703,2.57,AUTOMATIC-DATA-PROCESSING,4,Technology,IT Services & Consulting - NEC,"NASDAQ100"
AllianceBernstein LP,9561003,2.21,AUTOMATIC-DATA-PROCESSING,5,Technology,IT Services & Consulting - NEC,"NASDAQ100"
Morgan Stanley Investment Management Ltd.,9110552,2.11,AUTOMATIC-DATA-PROCESSING,6,Technology,IT Services & Consulting - NEC,"NASDAQ100"
Geode Capital Management LLC,7571328,1.75,AUTOMATIC-DATA-PROCESSING,7,Technology,IT Services & Consulting - NEC,"NASDAQ100"
Putnam LLC,6980395,1.62,AUTOMATIC-DATA-PROCESSING,8,Technology,IT Services & Consulting - NEC,"NASDAQ100"
Wells Fargo Clearing Services LLC,6809214,1.58,AUTOMATIC-DATA-PROCESSING,9,Technology,IT Services & Consulting - NEC,"NASDAQ100"
"Northern Trust Investments, Inc.(Investment Management)",6491518,1.5,AUTOMATIC-DATA-PROCESSING,10,Technology,IT Services & Consulting - NEC,"NASDAQ100"
"T. Rowe Price Associates, Inc. (Investment Management)",10262340,8.8,INTUITIVE-SURGICAL-INC,1,Healthcare,Advanced Medical Equipment & Technology - NEC,"NASDAQ100"
"The Vanguard Group, Inc.",8675892,7.44,INTUITIVE-SURGICAL-INC,2,Healthcare,Advanced Medical Equipment & Technology - NEC,"NASDAQ100"
Fidelity Management & Research Co.,6781847,5.82,INTUITIVE-SURGICAL-INC,3,Healthcare,Advanced Medical Equipment & Technology - NEC,"NASDAQ100"
Sands Capital Management LLC,5818254,4.99,INTUITIVE-SURGICAL-INC,4,Healthcare,Advanced Medical Equipment & Technology - NEC,"NASDAQ100"
North Sound Capital LLC,5386116,4.62,INTUITIVE-SURGICAL-INC,5,Healthcare,Advanced Medical Equipment & Technology - NEC,"NASDAQ100"
Capital Research & Management Co. (World Investors),4969285,4.26,INTUITIVE-SURGICAL-INC,6,Healthcare,Advanced Medical Equipment & Technology - NEC,"NASDAQ100"
"SSgA Funds Management, Inc.",4838229,4.15,INTUITIVE-SURGICAL-INC,7,Healthcare,Advanced Medical Equipment & Technology - NEC,"NASDAQ100"
